,Districtid,monthid,cases
880,BR_Jamui,14,5209
881,BR_Jamui,15,653
882,BR_Jamui,16,60
883,BR_Jamui,17,26
884,BR_Jehanabad,1,0
885,BR_Jehanabad,2,26
886,BR_Jehanabad,3,161
887,BR_Jehanabad,4,170
888,BR_Jehanabad,5,1359
889,BR_Jehanabad,6,856
890,BR_Jehanabad,7,586
891,BR_Jehanabad,8,601
892,BR_Jehanabad,9,323
893,BR_Jehanabad,10,277
894,BR_Jehanabad,11,31
895,BR_Jehanabad,12,10
896,BR_Jehanabad,13,1135
897,BR_Jehanabad,14,4431
898,BR_Jehanabad,15,392
899,BR_Jehanabad,16,23
900,BR_Jehanabad,17,12
901,BR_Kaimur,1,0
902,BR_Kaimur,2,33
903,BR_Kaimur,3,105
904,BR_Kaimur,4,111
905,BR_Kaimur,5,682
906,BR_Kaimur,6,464
907,BR_Kaimur,7,263
908,BR_Kaimur,8,129
909,BR_Kaimur,9,93
910,BR_Kaimur,10,210
911,BR_Kaimur,11,73
912,BR_Kaimur,12,16
913,BR_Kaimur,13,192
914,BR_Kaimur,14,2198
915,BR_Kaimur,15,258
916,BR_Kaimur,16,30
917,BR_Kaimur,17,9
918,BR_Katihar,1,0
919,BR_Katihar,2,12
920,BR_Katihar,3,211
921,BR_Katihar,4,274
922,BR_Katihar,5,2836
923,BR_Katihar,6,1649
924,BR_Katihar,7,940
925,BR_Katihar,8,446
926,BR_Katihar,9,393
927,BR_Katihar,10,160
928,BR_Katihar,11,20
929,BR_Katihar,12,19
930,BR_Katihar,13,304
931,BR_Katihar,14,7847
932,BR_Katihar,15,2230
933,BR_Katihar,16,161
934,BR_Katihar,17,62
935,BR_Khagaria,1,0
936,BR_Khagaria,2,36
937,BR_Khagaria,3,250
938,BR_Khagaria,4,181
939,BR_Khagaria,5,1313
940,BR_Khagaria,6,605
941,BR_Khagaria,7,255
942,BR_Khagaria,8,117
943,BR_Khagaria,9,82
944,BR_Khagaria,10,113
945,BR_Khagaria,11,9
946,BR_Khagaria,12,14
947,BR_Khagaria,13,152
948,BR_Khagaria,14,5398
949,BR_Khagaria,15,990
950,BR_Khagaria,16,128
951,BR_Khagaria,17,76
952,BR_Kishanganj,1,0
953,BR_Kishanganj,2,10
954,BR_Kishanganj,3,110
955,BR_Kishanganj,4,121
956,BR_Kishanganj,5,1065
957,BR_Kishanganj,6,1248
958,BR_Kishanganj,7,723
959,BR_Kishanganj,8,504
960,BR_Kishanganj,9,273
961,BR_Kishanganj,10,114
962,BR_Kishanganj,11,10
963,BR_Kishanganj,12,2
964,BR_Kishanganj,13,261
965,BR_Kishanganj,14,3281
966,BR_Kishanganj,15,1816
967,BR_Kishanganj,16,196
968,BR_Kishanganj,17,59
969,BR_Lakhisarai,1,0
970,BR_Lakhisarai,2,12
971,BR_Lakhisarai,3,59
972,BR_Lakhisarai,4,183
973,BR_Lakhisarai,5,985
974,BR_Lakhisarai,6,972
975,BR_Lakhisarai,7,726
976,BR_Lakhisarai,8,327
977,BR_Lakhisarai,9,229
978,BR_Lakhisarai,10,176
979,BR_Lakhisarai,11,55
980,BR_Lakhisarai,12,18
981,BR_Lakhisarai,13,271
982,BR_Lakhisarai,14,2661
983,BR_Lakhisarai,15,706
984,BR_Lakhisarai,16,123
985,BR_Lakhisarai,17,32
986,BR_Madhepura,1,0
987,BR_Madhepura,2,9
988,BR_Madhepura,3,126
989,BR_Madhepura,4,138
990,BR_Madhepura,5,1032
991,BR_Madhepura,6,1192
992,BR_Madhepura,7,1191
993,BR_Madhepura,8,583
994,BR_Madhepura,9,239
995,BR_Madhepura,10,122
996,BR_Madhepura,11,26
997,BR_Madhepura,12,14
998,BR_Madhepura,13,267
999,BR_Madhepura,14,5389
1000,BR_Madhepura,15,1581
1001,BR_Madhepura,16,164
1002,BR_Madhepura,17,45
1003,BR_Madhubani,1,0
1004,BR_Madhubani,2,31
1005,BR_Madhubani,3,259
1006,BR_Madhubani,4,363
1007,BR_Madhubani,5,1881
1008,BR_Madhubani,6,2676
1009,BR_Madhubani,7,1103
1010,BR_Madhubani,8,558
1011,BR_Madhubani,9,311
1012,BR_Madhubani,10,220
1013,BR_Madhubani,11,54
1014,BR_Madhubani,12,43
1015,BR_Madhubani,13,290
1016,BR_Madhubani,14,7440
1017,BR_Madhubani,15,2194
1018,BR_Madhubani,16,149
1019,BR_Madhubani,17,67
1020,BR_Munger,1,0
1021,BR_Munger,2,122
1022,BR_Munger,3,148
1023,BR_Munger,4,422
1024,BR_Munger,5,1158
1025,BR_Munger,6,679
1026,BR_Munger,7,643
1027,BR_Munger,8,531
1028,BR_Munger,9,225
1029,BR_Munger,10,135
1030,BR_Munger,11,33
1031,BR_Munger,12,26
1032,BR_Munger,13,699
1033,BR_Munger,14,7886
1034,BR_Munger,15,1749
1035,BR_Munger,16,102
1036,BR_Munger,17,17
1037,BR_Muzaffarpur,1,0
1038,BR_Muzaffarpur,2,18
1039,BR_Muzaffarpur,3,144
1040,BR_Muzaffarpur,4,661
1041,BR_Muzaffarpur,5,3081
1042,BR_Muzaffarpur,6,2975
1043,BR_Muzaffarpur,7,1790
1044,BR_Muzaffarpur,8,1297
1045,BR_Muzaffarpur,9,760
1046,BR_Muzaffarpur,10,671
1047,BR_Muzaffarpur,11,109
1048,BR_Muzaffarpur,12,45
1049,BR_Muzaffarpur,13,1518
1050,BR_Muzaffarpur,14,13652
1051,BR_Muzaffarpur,15,3380
1052,BR_Muzaffarpur,16,209
1053,BR_Muzaffarpur,17,74
1054,BR_Nalanda,1,0
1055,BR_Nalanda,2,66
1056,BR_Nalanda,3,82
1057,BR_Nalanda,4,508
1058,BR_Nalanda,5,2906
1059,BR_Nalanda,6,1467
1060,BR_Nalanda,7,1282
1061,BR_Nalanda,8,958
1062,BR_Nalanda,9,413
1063,BR_Nalanda,10,339
1064,BR_Nalanda,11,72
1065,BR_Nalanda,12,30
1066,BR_Nalanda,13,492
1067,BR_Nalanda,14,11687
1068,BR_Nalanda,15,2360
1069,BR_Nalanda,16,135
1070,BR_Nalanda,17,43
1071,BR_Nawada,1,0
1072,BR_Nawada,2,24
1073,BR_Nawada,3,157
1074,BR_Nawada,4,475
1075,BR_Nawada,5,1103
1076,BR_Nawada,6,596
1077,BR_Nawada,7,589
1078,BR_Nawada,8,602
1079,BR_Nawada,9,304
1080,BR_Nawada,10,216
1081,BR_Nawada,11,30
1082,BR_Nawada,12,83
1083,BR_Nawada,13,379
1084,BR_Nawada,14,4618
1085,BR_Nawada,15,730
1086,BR_Nawada,16,108
1087,BR_Nawada,17,33
1088,BR_Patna,1,0
1089,BR_Patna,2,99
1090,BR_Patna,3,229
1091,BR_Patna,4,1929
1092,BR_Patna,5,13367
1093,BR_Patna,6,7824
1094,BR_Patna,7,7148
1095,BR_Patna,8,7275
1096,BR_Patna,9,6030
1097,BR_Patna,10,5763
1098,BR_Patna,11,1312
1099,BR_Patna,12,416
1100,BR_Patna,13,11751
1101,BR_Patna,14,65634
1102,BR_Patna,15,11969
1103,BR_Patna,16,822
1104,BR_Patna,17,208
1105,BR_Purnia,1,0
1106,BR_Purnia,2,12
1107,BR_Purnia,3,208
1108,BR_Purnia,4,142
1109,BR_Purnia,5,2096
1110,BR_Purnia,6,2430
1111,BR_Purnia,7,2114
1112,BR_Purnia,8,1157
1113,BR_Purnia,9,614
1114,BR_Purnia,10,198
1115,BR_Purnia,11,60
1116,BR_Purnia,12,37
1117,BR_Purnia,13,618
1118,BR_Purnia,14,10723
1119,BR_Purnia,15,2831
1120,BR_Purnia,16,342
1121,BR_Purnia,17,63
1122,BR_Rohtas,1,0
1123,BR_Rohtas,2,77
1124,BR_Rohtas,3,205
1125,BR_Rohtas,4,239
1126,BR_Rohtas,5,2958
1127,BR_Rohtas,6,1262
1128,BR_Rohtas,7,1062
1129,BR_Rohtas,8,399
1130,BR_Rohtas,9,223
1131,BR_Rohtas,10,199
1132,BR_Rohtas,11,55
1133,BR_Rohtas,12,18
1134,BR_Rohtas,13,523
1135,BR_Rohtas,14,5633
1136,BR_Rohtas,15,616
1137,BR_Rohtas,16,73
1138,BR_Rohtas,17,45
1139,BR_Saharsa,1,0
1140,BR_Saharsa,2,10
1141,BR_Saharsa,3,95
1142,BR_Saharsa,4,206
1143,BR_Saharsa,5,1658
1144,BR_Saharsa,6,2007
1145,BR_Saharsa,7,1113
1146,BR_Saharsa,8,847
1147,BR_Saharsa,9,408
1148,BR_Saharsa,10,198
1149,BR_Saharsa,11,46
1150,BR_Saharsa,12,11
1151,BR_Saharsa,13,596
1152,BR_Saharsa,14,7878
1153,BR_Saharsa,15,1611
1154,BR_Saharsa,16,217
1155,BR_Saharsa,17,72
1156,BR_Samastipur,1,0
1157,BR_Samastipur,2,11
1158,BR_Samastipur,3,154
1159,BR_Samastipur,4,338
1160,BR_Samastipur,5,2036
1161,BR_Samastipur,6,1217
1162,BR_Samastipur,7,575
1163,BR_Samastipur,8,360
1164,BR_Samastipur,9,243
1165,BR_Samastipur,10,190
1166,BR_Samastipur,11,68
1167,BR_Samastipur,12,26
1168,BR_Samastipur,13,670
1169,BR_Samastipur,14,10036
1170,BR_Samastipur,15,3151
1171,BR_Samastipur,16,226
1172,BR_Samastipur,17,92
1173,BR_Saran,1,0
1174,BR_Saran,2,10
1175,BR_Saran,3,150
1176,BR_Saran,4,259
1177,BR_Saran,5,2646
1178,BR_Saran,6,1780
1179,BR_Saran,7,801
1180,BR_Saran,8,518
1181,BR_Saran,9,416
1182,BR_Saran,10,515
1183,BR_Saran,11,116
1184,BR_Saran,12,23
1185,BR_Saran,13,753
1186,BR_Saran,14,12483
1187,BR_Saran,15,1852
1188,BR_Saran,16,293
1189,BR_Saran,17,34
1190,BR_Sheikhpura,1,0
1191,BR_Sheikhpura,2,12
1192,BR_Sheikhpura,3,111
1193,BR_Sheikhpura,4,87
1194,BR_Sheikhpura,5,1111
1195,BR_Sheikhpura,6,582
1196,BR_Sheikhpura,7,564
1197,BR_Sheikhpura,8,306
1198,BR_Sheikhpura,9,55
1199,BR_Sheikhpura,10,29
1200,BR_Sheikhpura,11,9
1201,BR_Sheikhpura,12,1
1202,BR_Sheikhpura,13,186
1203,BR_Sheikhpura,14,3990
1204,BR_Sheikhpura,15,390
1205,BR_Sheikhpura,16,36
1206,BR_Sheikhpura,17,18
1207,BR_Sheohar,1,0
1208,BR_Sheohar,2,3
1209,BR_Sheohar,3,66
1210,BR_Sheohar,4,49
1211,BR_Sheohar,5,406
1212,BR_Sheohar,6,398
1213,BR_Sheohar,7,218
1214,BR_Sheohar,8,102
1215,BR_Sheohar,9,99
1216,BR_Sheohar,10,115
1217,BR_Sheohar,11,47
1218,BR_Sheohar,12,8
1219,BR_Sheohar,13,74
1220,BR_Sheohar,14,1953
1221,BR_Sheohar,15,695
1222,BR_Sheohar,16,34
1223,BR_Sheohar,17,14
1224,BR_Sitamarhi,1,0
1225,BR_Sitamarhi,2,7
1226,BR_Sitamarhi,3,112
1227,BR_Sitamarhi,4,72
1228,BR_Sitamarhi,5,1506
1229,BR_Sitamarhi,6,1269
1230,BR_Sitamarhi,7,410
1231,BR_Sitamarhi,8,385
1232,BR_Sitamarhi,9,232
1233,BR_Sitamarhi,10,220
1234,BR_Sitamarhi,11,38
1235,BR_Sitamarhi,12,20
1236,BR_Sitamarhi,13,287
1237,BR_Sitamarhi,14,3159
1238,BR_Sitamarhi,15,1018
1239,BR_Sitamarhi,16,62
1240,BR_Sitamarhi,17,50
1241,BR_Siwan,1,0
1242,BR_Siwan,2,38
1243,BR_Siwan,3,202
1244,BR_Siwan,4,505
1245,BR_Siwan,5,1522
1246,BR_Siwan,6,882
1247,BR_Siwan,7,596
1248,BR_Siwan,8,340
1249,BR_Siwan,9,228
1250,BR_Siwan,10,223
1251,BR_Siwan,11,55
1252,BR_Siwan,12,11
1253,BR_Siwan,13,681
1254,BR_Siwan,14,7510
1255,BR_Siwan,15,1785
1256,BR_Siwan,16,128
1257,BR_Siwan,17,27
1258,BR_Supaul,1,0
1259,BR_Supaul,2,9
1260,BR_Supaul,3,161
1261,BR_Supaul,4,213
1262,BR_Supaul,5,1356
1263,BR_Supaul,6,1347
1264,BR_Supaul,7,1364
1265,BR_Supaul,8,472
1266,BR_Supaul,9,342
1267,BR_Supaul,10,96
1268,BR_Supaul,11,28
1269,BR_Supaul,12,11
1270,BR_Supaul,13,223
1271,BR_Supaul,14,7912
1272,BR_Supaul,15,2923
1273,BR_Supaul,16,168
1274,BR_Supaul,17,34
1275,BR_Vaishali,1,0
1276,BR_Vaishali,2,6
1277,BR_Vaishali,3,106
1278,BR_Vaishali,4,277
1279,BR_Vaishali,5,2435
1280,BR_Vaishali,6,904
1281,BR_Vaishali,7,731
1282,BR_Vaishali,8,332
1283,BR_Vaishali,9,325
1284,BR_Vaishali,10,250
1285,BR_Vaishali,11,119
1286,BR_Vaishali,12,36
1287,BR_Vaishali,13,427
1288,BR_Vaishali,14,10851
1289,BR_Vaishali,15,2166
1290,BR_Vaishali,16,179
1291,BR_Vaishali,17,42
1292,BR_West Champaran,1,0
1293,BR_West Champaran,2,25
1294,BR_West Champaran,3,83
1295,BR_West Champaran,4,370
1296,BR_West Champaran,5,1949
1297,BR_West Champaran,6,1547
1298,BR_West Champaran,7,915
1299,BR_West Champaran,8,432
1300,BR_West Champaran,9,210
1301,BR_West Champaran,10,153
1302,BR_West Champaran,11,40
1303,BR_West Champaran,12,21
1304,BR_West Champaran,13,526
1305,BR_West Champaran,14,12094
1306,BR_West Champaran,15,1719
1307,BR_West Champaran,16,53
1308,BR_West Champaran,17,24
1309,CH_Chandigarh,1,0
1310,CH_Chandigarh,2,191
1311,CH_Chandigarh,3,161
1312,CH_Chandigarh,4,243
1313,CH_Chandigarh,5,1309
1314,CH_Chandigarh,6,6236
1315,CH_Chandigarh,7,4811
1316,CH_Chandigarh,8,2159
1317,CH_Chandigarh,9,2910
1318,CH_Chandigarh,10,1662
1319,CH_Chandigarh,11,774
1320,CH_Chandigarh,12,1832
1321,CH_Chandigarh,13,8741
1322,CH_Chandigarh,14,21646
1323,CH_Chandigarh,15,6457
1324,CH_Chandigarh,16,651
1325,CH_Chandigarh,17,172
1326,CT_Balod,1,0
1327,CT_Balod,2,1
1328,CT_Balod,3,40
1329,CT_Balod,4,26
1330,CT_Balod,5,81
1331,CT_Balod,6,973
1332,CT_Balod,7,2220
1333,CT_Balod,8,2253
1334,CT_Balod,9,2431
1335,CT_Balod,10,1326
1336,CT_Balod,11,204
1337,CT_Balod,12,51
1338,CT_Balod,13,4050
1339,CT_Balod,14,10597
1340,CT_Balod,15,1874
1341,CT_Balod,16,202
1342,CT_Balod,17,66
1343,CT_Baloda Bazar,1,0
1344,CT_Baloda Bazar,2,0
1345,CT_Baloda Bazar,3,138
1346,CT_Baloda Bazar,4,155
1347,CT_Baloda Bazar,5,228
1348,CT_Baloda Bazar,6,1097
1349,CT_Baloda Bazar,7,2274
1350,CT_Baloda Bazar,8,1810
1351,CT_Baloda Bazar,9,2134
1352,CT_Baloda Bazar,10,1070
1353,CT_Baloda Bazar,11,733
1354,CT_Baloda Bazar,12,187
1355,CT_Baloda Bazar,13,6419
1356,CT_Baloda Bazar,14,20671
1357,CT_Baloda Bazar,15,4051
1358,CT_Baloda Bazar,16,372
1359,CT_Baloda Bazar,17,251
1360,CT_Balrampur,1,0
1361,CT_Balrampur,2,5
1362,CT_Balrampur,3,40
1363,CT_Balrampur,4,67
1364,CT_Balrampur,5,452
1365,CT_Balrampur,6,625
1366,CT_Balrampur,7,436
1367,CT_Balrampur,8,176
1368,CT_Balrampur,9,156
1369,CT_Balrampur,10,102
1370,CT_Balrampur,11,75
1371,CT_Balrampur,12,16
1372,CT_Balrampur,13,537
1373,CT_Balrampur,14,3568
1374,CT_Balrampur,15,755
1375,CT_Balrampur,16,42
1376,CT_Balrampur,17,5
1377,CT_Bametara,1,0
1378,CT_Bametara,2,0
1379,CT_Bametara,3,37
1380,CT_Bametara,4,51
1381,CT_Bametara,5,104
1382,CT_Bametara,6,563
1383,CT_Bametara,7,1116
1384,CT_Bametara,8,1234
1385,CT_Bametara,9,1021
1386,CT_Bametara,10,518
1387,CT_Bametara,11,335
1388,CT_Bametara,12,74
1389,CT_Bametara,13,5554
1390,CT_Bametara,14,7739
1391,CT_Bametara,15,904
1392,CT_Bametara,16,175
1393,CT_Bametara,17,19
1394,CT_Bastar,1,0
1395,CT_Bastar,2,0
1396,CT_Bastar,3,5
1397,CT_Bastar,4,60
1398,CT_Bastar,5,326
1399,CT_Bastar,6,1120
1400,CT_Bastar,7,3365
1401,CT_Bastar,8,1724
1402,CT_Bastar,9,580
1403,CT_Bastar,10,216
1404,CT_Bastar,11,1384
1405,CT_Bastar,12,122
1406,CT_Bastar,13,1754
1407,CT_Bastar,14,5513
1408,CT_Bastar,15,2918
1409,CT_Bastar,16,723
1410,CT_Bastar,17,404
1411,CT_Bijapur,1,0
1412,CT_Bijapur,2,0
1413,CT_Bijapur,3,0
1414,CT_Bijapur,4,18
1415,CT_Bijapur,5,101
1416,CT_Bijapur,6,866
1417,CT_Bijapur,7,1602
1418,CT_Bijapur,8,851
1419,CT_Bijapur,9,319
1420,CT_Bijapur,10,54
1421,CT_Bijapur,11,116
1422,CT_Bijapur,12,11
1423,CT_Bijapur,13,125
1424,CT_Bijapur,14,1013
1425,CT_Bijapur,15,1522
1426,CT_Bijapur,16,1156
1427,CT_Bijapur,17,230
1428,CT_Bilaspur,1,0
1429,CT_Bilaspur,2,4
1430,CT_Bilaspur,3,25
1431,CT_Bilaspur,4,23
1432,CT_Bilaspur,5,97
1433,CT_Bilaspur,6,355
1434,CT_Bilaspur,7,509
1435,CT_Bilaspur,8,554
1436,CT_Bilaspur,9,953
1437,CT_Bilaspur,10,286
1438,CT_Bilaspur,11,36
1439,CT_Bilaspur,12,79
1440,CT_Bilaspur,13,792
1441,CT_Bilaspur,14,5694
1442,CT_Bilaspur,15,2608
1443,CT_Bilaspur,16,331
1444,CT_Bilaspur,17,367
1445,CT_Dakshin Bastar Dantewada,1,0
1446,CT_Dakshin Bastar Dantewada,2,0
1447,CT_Dakshin Bastar Dantewada,3,2
1448,CT_Dakshin Bastar Dantewada,4,50
1449,CT_Dakshin Bastar Dantewada,5,104
1450,CT_Dakshin Bastar Dantewada,6,657
1451,CT_Dakshin Bastar Dantewada,7,2540
1452,CT_Dakshin Bastar Dantewada,8,1521
1453,CT_Dakshin Bastar Dantewada,9,639
1454,CT_Dakshin Bastar Dantewada,10,178
1455,CT_Dakshin Bastar Dantewada,11,180
1456,CT_Dakshin Bastar Dantewada,12,49
1457,CT_Dakshin Bastar Dantewada,13,470
1458,CT_Dakshin Bastar Dantewada,14,2005
1459,CT_Dakshin Bastar Dantewada,15,1361
1460,CT_Dakshin Bastar Dantewada,16,502
1461,CT_Dakshin Bastar Dantewada,17,108
1462,CT_Dhamtari,1,0
1463,CT_Dhamtari,2,0
1464,CT_Dhamtari,3,8
1465,CT_Dhamtari,4,10
1466,CT_Dhamtari,5,47
1467,CT_Dhamtari,6,947
1468,CT_Dhamtari,7,2402
1469,CT_Dhamtari,8,1814
1470,CT_Dhamtari,9,1647
1471,CT_Dhamtari,10,1264
1472,CT_Dhamtari,11,-39
1473,CT_Dhamtari,12,158
1474,CT_Dhamtari,13,4129
1475,CT_Dhamtari,14,11083
1476,CT_Dhamtari,15,2358
1477,CT_Dhamtari,16,359
1478,CT_Dhamtari,17,120
1479,CT_Durg,1,0
1480,CT_Durg,2,10
1481,CT_Durg,3,54
1482,CT_Durg,4,164
1483,CT_Durg,5,1071
1484,CT_Durg,6,5206
1485,CT_Durg,7,7277
1486,CT_Durg,8,3191
1487,CT_Durg,9,3429
1488,CT_Durg,10,3294
1489,CT_Durg,11,2866
1490,CT_Durg,12,1654
1491,CT_Durg,13,31372
1492,CT_Durg,14,31480
1493,CT_Durg,15,1972
1494,CT_Durg,16,414
1495,CT_Durg,17,302
1496,CT_Gariaband,1,0
1497,CT_Gariaband,2,0
1498,CT_Gariaband,3,12
1499,CT_Gariaband,4,46
1500,CT_Gariaband,5,78
1501,CT_Gariaband,6,620
1502,CT_Gariaband,7,1175
1503,CT_Gariaband,8,1030
1504,CT_Gariaband,9,668
1505,CT_Gariaband,10,320
1506,CT_Gariaband,11,561
1507,CT_Gariaband,12,102
1508,CT_Gariaband,13,2755
1509,CT_Gariaband,14,9510
1510,CT_Gariaband,15,1450
1511,CT_Gariaband,16,167
1512,CT_Gariaband,17,69
1513,CT_Janjgir Champa,1,0
1514,CT_Janjgir Champa,2,0
1515,CT_Janjgir Champa,3,131
1516,CT_Janjgir Champa,4,160
1517,CT_Janjgir Champa,5,276
1518,CT_Janjgir Champa,6,1946
1519,CT_Janjgir Champa,7,5278
1520,CT_Janjgir Champa,8,5280
1521,CT_Janjgir Champa,9,3797
1522,CT_Janjgir Champa,10,1905
1523,CT_Janjgir Champa,11,1265
1524,CT_Janjgir Champa,12,129
1525,CT_Janjgir Champa,13,3949
1526,CT_Janjgir Champa,14,25318
1527,CT_Janjgir Champa,15,5078
1528,CT_Janjgir Champa,16,744
1529,CT_Janjgir Champa,17,382
1530,CT_Jashpur,1,0
1531,CT_Jashpur,2,0
1532,CT_Jashpur,3,85
1533,CT_Jashpur,4,107
1534,CT_Jashpur,5,103
1535,CT_Jashpur,6,421
1536,CT_Jashpur,7,609
1537,CT_Jashpur,8,783
1538,CT_Jashpur,9,659
1539,CT_Jashpur,10,808
1540,CT_Jashpur,11,249
1541,CT_Jashpur,12,280
1542,CT_Jashpur,13,3391
1543,CT_Jashpur,14,13190
1544,CT_Jashpur,15,4551
1545,CT_Jashpur,16,574
1546,CT_Jashpur,17,261
1547,CT_Kabeerdham,1,0
1548,CT_Kabeerdham,2,6
1549,CT_Kabeerdham,3,82
1550,CT_Kabeerdham,4,30
1551,CT_Kabeerdham,5,121
1552,CT_Kabeerdham,6,910
1553,CT_Kabeerdham,7,1585
1554,CT_Kabeerdham,8,1341
1555,CT_Kabeerdham,9,885
1556,CT_Kabeerdham,10,442
1557,CT_Kabeerdham,11,251
1558,CT_Kabeerdham,12,54
1559,CT_Kabeerdham,13,4007
1560,CT_Kabeerdham,14,10758
1561,CT_Kabeerdham,15,1230
1562,CT_Kabeerdham,16,79
1563,CT_Kabeerdham,17,27
1564,CT_Kondagaon,1,0
1565,CT_Kondagaon,2,0
1566,CT_Kondagaon,3,1
1567,CT_Kondagaon,4,5
1568,CT_Kondagaon,5,176
1569,CT_Kondagaon,6,505
1570,CT_Kondagaon,7,1385
1571,CT_Kondagaon,8,1592
1572,CT_Kondagaon,9,834
1573,CT_Kondagaon,10,345
1574,CT_Kondagaon,11,178
1575,CT_Kondagaon,12,15
1576,CT_Kondagaon,13,650
1577,CT_Kondagaon,14,4888
1578,CT_Kondagaon,15,1638
1579,CT_Kondagaon,16,333
1580,CT_Kondagaon,17,117
1581,CT_Korba,1,0
1582,CT_Korba,2,28
1583,CT_Korba,3,211
1584,CT_Korba,4,91
1585,CT_Korba,5,151
1586,CT_Korba,6,979
1587,CT_Korba,7,4163
1588,CT_Korba,8,4799
1589,CT_Korba,9,4022
1590,CT_Korba,10,1492
1591,CT_Korba,11,519
1592,CT_Korba,12,241
1593,CT_Korba,13,5918
1594,CT_Korba,14,25754
1595,CT_Korba,15,3839
1596,CT_Korba,16,334
1597,CT_Korba,17,193
1598,CT_Koriya,1,0
1599,CT_Koriya,2,0
1600,CT_Koriya,3,46
1601,CT_Koriya,4,29
1602,CT_Koriya,5,88
1603,CT_Koriya,6,751
1604,CT_Koriya,7,1234
1605,CT_Koriya,8,1043
1606,CT_Koriya,9,910
1607,CT_Koriya,10,815
1608,CT_Koriya,11,294
1609,CT_Koriya,12,224
1610,CT_Koriya,13,1992
1611,CT_Koriya,14,12651
1612,CT_Koriya,15,5471
1613,CT_Koriya,16,370
1614,CT_Koriya,17,118
1615,CT_Mahasamund,1,0
1616,CT_Mahasamund,2,0
1617,CT_Mahasamund,3,72
1618,CT_Mahasamund,4,19
1619,CT_Mahasamund,5,153
1620,CT_Mahasamund,6,1138
1621,CT_Mahasamund,7,1845
1622,CT_Mahasamund,8,1651
1623,CT_Mahasamund,9,1926
1624,CT_Mahasamund,10,1406
1625,CT_Mahasamund,11,953
1626,CT_Mahasamund,12,155
1627,CT_Mahasamund,13,5874
1628,CT_Mahasamund,14,12526
1629,CT_Mahasamund,15,2427
1630,CT_Mahasamund,16,193
1631,CT_Mahasamund,17,97
1632,CT_Mungeli,1,0
1633,CT_Mungeli,2,0
1634,CT_Mungeli,3,110
1635,CT_Mungeli,4,16
1636,CT_Mungeli,5,52
1637,CT_Mungeli,6,597
1638,CT_Mungeli,7,1266
1639,CT_Mungeli,8,1068
1640,CT_Mungeli,9,480
1641,CT_Mungeli,10,214
1642,CT_Mungeli,11,186
1643,CT_Mungeli,12,36
1644,CT_Mungeli,13,2145
1645,CT_Mungeli,14,14536
1646,CT_Mungeli,15,2419
1647,CT_Mungeli,16,99
1648,CT_Mungeli,17,33
1649,CT_Narayanpur,1,0
1650,CT_Narayanpur,2,0
1651,CT_Narayanpur,3,0
1652,CT_Narayanpur,4,116
1653,CT_Narayanpur,5,130
1654,CT_Narayanpur,6,518
1655,CT_Narayanpur,7,745
1656,CT_Narayanpur,8,213
1657,CT_Narayanpur,9,65
1658,CT_Narayanpur,10,30
1659,CT_Narayanpur,11,37
1660,CT_Narayanpur,12,6
1661,CT_Narayanpur,13,135
1662,CT_Narayanpur,14,837
1663,CT_Narayanpur,15,736
1664,CT_Narayanpur,16,172
1665,CT_Narayanpur,17,73
1666,CT_Raigarh,1,0
1667,CT_Raigarh,2,0
1668,CT_Raigarh,3,68
1669,CT_Raigarh,4,82
1670,CT_Raigarh,5,380
1671,CT_Raigarh,6,3176
1672,CT_Raigarh,7,5878
1673,CT_Raigarh,8,5571
1674,CT_Raigarh,9,4124
1675,CT_Raigarh,10,2103
1676,CT_Raigarh,11,2024
1677,CT_Raigarh,12,221
1678,CT_Raigarh,13,3783
1679,CT_Raigarh,14,26859
1680,CT_Raigarh,15,5578
1681,CT_Raigarh,16,397
1682,CT_Raigarh,17,217
1683,CT_Raipur,1,0
1684,CT_Raipur,2,7
1685,CT_Raipur,3,127
1686,CT_Raipur,4,700
1687,CT_Raipur,5,4055
1688,CT_Raipur,6,17416
1689,CT_Raipur,7,14634
1690,CT_Raipur,8,4809
1691,CT_Raipur,9,5958
1692,CT_Raipur,10,5266
1693,CT_Raipur,11,-392
1694,CT_Raipur,12,2459
1695,CT_Raipur,13,45537
1696,CT_Raipur,14,45905
1697,CT_Raipur,15,4171
1698,CT_Raipur,16,569
1699,CT_Raipur,17,315
1700,CT_Rajnandgaon,1,0
1701,CT_Rajnandgaon,2,1
1702,CT_Rajnandgaon,3,78
1703,CT_Rajnandgaon,4,300
1704,CT_Rajnandgaon,5,728
1705,CT_Rajnandgaon,6,4217
1706,CT_Rajnandgaon,7,4351
1707,CT_Rajnandgaon,8,3256
1708,CT_Rajnandgaon,9,3498
1709,CT_Rajnandgaon,10,2293
1710,CT_Rajnandgaon,11,456
1711,CT_Rajnandgaon,12,387
1712,CT_Rajnandgaon,13,13884
1713,CT_Rajnandgaon,14,18741
1714,CT_Rajnandgaon,15,1412
1715,CT_Rajnandgaon,16,122
1716,CT_Rajnandgaon,17,45
1717,CT_Sukma,1,0
1718,CT_Sukma,2,0
1719,CT_Sukma,3,0
1720,CT_Sukma,4,24
1721,CT_Sukma,5,163
1722,CT_Sukma,6,725
1723,CT_Sukma,7,1576
1724,CT_Sukma,8,910
1725,CT_Sukma,9,179
1726,CT_Sukma,10,97
1727,CT_Sukma,11,239
1728,CT_Sukma,12,3
1729,CT_Sukma,13,134
